CUSTOMER_ID,RECENCY,FREQUENCY,MONETARY,AVG_DAYS_BETWEEN_PURCHASE,MAX_DAYS_WITHOUT_PURCHASE,MIN_DAYS_WITHOUT_PURCHASE,GENDER,MARITAL_STATUS,CITY,CHILDREN_COUNT,AGE,LENGTH_OF_RELATIONSHIP,NUM_OF_LOCATIONS_VISITED,RELATIVE_PURCHASE_FREQUENCY,RELATIVE_PURCHASE_MONETARY
167757,10,31,1576.75,35,187,1,Female,Married,San Mateo,4,78,1067,29,0.029053,1.4777413308
167761,23,39,1479.0,34,224,1,Male,Divorced/Seperated,San Mateo,3,72,1316,36,0.029635,1.1238601824
167762,33,63,2139.75,20,130,1,Male,Married,Denver,2,44,1288,60,0.048913,1.6612965839
167765,2,55,2151.25,18,88,1,Female,Single,New York City,0,77,953,55,0.057712,2.2573452256
167766,13,65,1864.75,17,102,1,Male,Married,Seattle,1,77,1085,63,0.059908,1.7186635945
167778,16,57,2630.75,18,74,1,Male,Single,Denver,1,36,1035,52,0.055072,2.5417874396
167786,66,46,1570.75,19,81,1,Female,Divorced/Seperated,Seattle,1,76,891,45,0.051627,1.7629068462
167791,26,64,2393.0,20,133,1,Female,Married,Denver,3,36,1272,62,0.050314,1.8812893082
167795,43,40,1463.5,33,164,3,Female,Married,San Mateo,1,39,1323,37,0.030234,1.1061980348
167797,46,52,1990.5,18,129,1,Female,Single,New York City,0,65,901,49,0.057714,2.2092119867
167804,27,53,2170.0,23,168,1,Female,Single,Denver,0,76,1194,52,0.044389,1.8174204355
167809,21,70,2742.25,14,56,1,Female,Married,New York City,1,33,998,68,0.07014,2.747745491
167816,11,48,1843.25,21,74,1,Female,Undisclosed,Boston,Undisclosed,47,986,43,0.048682,1.8694219067
167817,34,43,2058.0,23,147,1,Male,Single,Seattle,0,64,989,42,0.043478,2.0808897877
167824,3,54,1649.25,22,93,1,Male,Divorced/Seperated,Denver,0,20,1144,53,0.047203,1.4416520979
167837,36,29,858.5,44,283,2,Female,Single,San Mateo,0,79,1264,27,0.022943,0.679193038
167838,21,64,2028.25,16,74,1,Male,Divorced/Seperated,Seattle,2,80,1022,61,0.062622,1.9845890411
167840,8,51,1899.5,20,83,1,Female,Single,Boston,0,52,1002,48,0.050898,1.8957085828
167841,16,55,2537.0,20,161,1,Male,Married,Denver,1,72,1109,51,0.049594,2.2876465284
167842,44,45,1577.75,27,130,1,Male,Married,San Mateo,2,66,1207,44,0.037283,1.3071665286
167843,41,73,2572.0,17,116,1,Female,Married,Denver,2,28,1241,67,0.058824,2.0725221595
167846,18,64,2773.25,20,200,1,Female,Married,Denver,2,16,1272,59,0.050314,2.1802279874
167859,30,63,2561.75,16,68,1,Male,Single,New York City,0,22,1021,58,0.061704,2.5090597453
167860,22,64,2272.25,14,69,1,Male,Single,Boston,0,81,907,61,0.070562,2.5052370452
167863,84,60,2545.75,16,113,1,Male,Single,Boston,0,73,943,53,0.063627,2.6996288441
167866,26,53,2138.75,19,149,1,Female,Single,Boston,0,57,1013,51,0.05232,2.1113030602
167871,7,64,2634.5,16,64,1,Male,Married,Seattle,4,27,1013,61,0.063179,2.6006910168
167874,7,54,2253.25,20,89,2,Male,Single,Seattle,0,29,1075,53,0.050233,2.0960465116
167878,53,54,2009.0,19,88,1,Female,Divorced/Seperated,Seattle,0,68,1021,51,0.052889,1.9676787463
167880,7,60,2254.5,18,147,1,Undisclosed,Single,Seattle,0,76,1082,54,0.055453,2.0836414048
167884,10,63,2724.75,16,62,1,Female,Married,New York City,1,47,994,55,0.06338,2.7411971831
167885,7,44,1776.0,31,352,1,Female,Single,San Mateo,0,35,1320,42,0.033333,1.3454545455
167886,20,78,3215.0,14,76,1,Male,Married,Denver,0,56,1097,72,0.071103,2.9307201459
167890,2,52,2100.75,20,97,1,Male,Single,Boston,0,41,1002,48,0.051896,2.0965568862
167891,4,60,2173.75,20,136,1,Female,Undisclosed,Denver,Undisclosed,23,1209,55,0.049628,1.7979735318
167913,21,62,2365.5,16,80,1,Female,Undisclosed,New York City,Undisclosed,18,971,59,0.063852,2.4361483007
167915,39,32,1316.5,38,313,1,Female,Single,San Mateo,0,51,1176,32,0.027211,1.1194727891
167918,14,64,2383.0,19,72,1,Female,Married,Denver,3,23,1200,58,0.053333,1.9858333333
167929,16,59,2116.5,17,92,1,Male,Married,New York City,4,26,993,55,0.059416,2.1314199396
167933,49,58,1821.25,17,52,1,Male,Married,Boston,2,79,991,55,0.058527,1.837790111
167935,10,59,2737.5,20,90,1,Male,Undisclosed,Denver,Undisclosed,71,1163,56,0.050731,2.3538263113
167938,52,57,2340.0,17,69,1,Undisclosed,Married,Boston,0,57,964,53,0.059129,2.4273858921
167939,8,61,2410.5,15,57,1,Female,Married,New York City,3,55,919,55,0.066376,2.6229597388
167945,9,69,2760.25,16,140,1,Male,Married,Seattle,3,33,1112,63,0.06205,2.4822392086
167947,28,53,1957.5,20,166,1,Female,Divorced/Seperated,Seattle,0,25,1073,49,0.049394,1.8243243243
167948,38,56,2246.0,22,135,1,Male,Married,Denver,2,81,1203,53,0.04655,1.8669991687
167952,46,62,2183.75,16,79,1,Undisclosed,Married,Seattle,3,20,1014,60,0.061144,2.1535996055
167955,42,54,1889.25,19,65,1,Male,Single,New York City,2,81,1018,51,0.053045,1.8558447937
167956,16,62,1916.0,18,107,1,Male,Divorced/Seperated,Seattle,4,80,1091,56,0.056829,1.7561869844
167959,34,59,2566.5,17,147,1,Male,Single,New York City,0,74,1024,55,0.057617,2.5063476563
167960,5,68,2284.0,17,66,1,Undisclosed,Single,Seattle,0,62,1117,59,0.060877,2.0447627574
167966,29,52,2107.0,18,68,1,Female,Divorced/Seperated,Boston,0,40,929,50,0.055974,2.2680301399
167967,26,33,1200.5,40,331,2,Undisclosed,Married,San Mateo,2,21,1280,31,0.025781,0.937890625
167968,12,64,2484.75,16,111,1,Female,Single,New York City,0,46,1019,59,0.062807,2.4384200196
167969,15,68,2799.5,16,65,1,Male,Married,Seattle,3,22,1050,64,0.064762,2.6661904762
167973,18,41,1796.25,24,103,1,Male,Married,San Mateo,2,23,975,39,0.042051,1.8423076923
167978,62,64,2319.75,15,76,1,Male,Undisclosed,Boston,Undisclosed,52,1001,59,0.063936,2.3174325674
167990,52,42,1582.5,30,179,1,Undisclosed,Married,San Mateo,1,77,1250,40,0.0336,1.266
168000,27,63,2485.0,17,141,1,Male,Single,Denver,0,58,1080,62,0.058333,2.3009259259
168001,6,66,2950.75,17,114,1,Female,Single,Seattle,0,42,1122,62,0.058824,2.6299019608
168004,21,37,2046.25,31,229,1,Male,Married,San Mateo,4,76,1133,33,0.032657,1.8060458959
168008,5,45,1761.5,23,94,1,Female,Single,New York City,0,77,1030,41,0.043689,1.7101941748
168011,16,58,2508.0,17,99,1,Female,Single,New York City,0,58,989,57,0.058645,2.5358948433
168015,17,49,2063.0,21,65,1,Male,Divorced/Seperated,New York City,0,59,990,45,0.049495,2.0838383838
168023,50,59,2586.25,17,102,1,Undisclosed,Married,Denver,2,37,1057,51,0.055818,2.4467833491
168027,10,59,2141.75,17,58,1,Female,Single,Boston,0,76,987,54,0.059777,2.1699594732
168032,57,53,2018.75,23,152,1,Male,Married,Denver,3,35,1241,51,0.042707,1.6267123288
168035,35,62,2488.5,18,178,1,Male,Single,Seattle,0,79,1080,58,0.057407,2.3041666667
168040,5,63,2669.0,16,61,1,Female,Married,New York City,0,44,1008,59,0.0625,2.6478174603
168041,18,58,2699.5,20,162,1,Female,Single,Denver,0,16,1170,53,0.049573,2.3072649573
168050,20,70,2737.5,18,103,1,Male,Single,Denver,1,82,1267,66,0.055249,2.1606156275
168051,24,67,2324.5,15,78,1,Female,Single,New York City,0,33,995,62,0.067337,2.3361809045
168054,24,64,2268.5,15,79,1,Female,Single,New York City,0,71,990,62,0.064646,2.2914141414
168056,8,36,1436.5,29,134,2,Male,Married,Boston,4,65,1028,35,0.035019,1.3973735409
168057,3,63,2446.0,16,68,1,Male,Single,New York City,0,41,1019,59,0.061825,2.4003925417
168058,9,56,2043.0,20,102,1,Male,Single,Seattle,0,41,1085,55,0.051613,1.8829493088
168059,18,46,1554.25,23,98,1,Male,Single,Seattle,0,34,1037,42,0.044359,1.4987945998
168060,59,58,2328.75,17,101,1,Female,Single,New York City,0,80,1010,54,0.057426,2.3056930693
168061,15,55,1863.75,18,79,1,Undisclosed,Single,Boston,1,31,1004,52,0.054781,1.8563247012
168064,11,58,2118.0,19,82,1,Female,Single,Seattle,0,66,1112,55,0.052158,1.904676259
168066,3,73,3015.0,13,63,1,Female,Undisclosed,New York City,Undisclosed,44,907,69,0.080485,3.3241455347
168074,13,49,1745.5,23,94,1,Female,Single,Seattle,2,30,1113,44,0.044025,1.5682839173
168076,21,70,2588.75,14,58,1,Male,Married,Boston,4,44,987,66,0.070922,2.6228470111
168077,39,43,1343.25,29,302,1,Female,Married,San Mateo,1,45,1258,39,0.034181,1.0677662957
168082,59,50,2147.0,23,67,1,Female,Single,Denver,0,60,1158,49,0.043178,1.8540587219
168088,18,62,2240.0,20,95,1,Male,Married,Denver,1,48,1225,57,0.050612,1.8285714286
168089,37,68,2854.0,14,52,1,Undisclosed,Single,New York City,0,28,915,64,0.074317,3.1191256831
168093,7,70,2919.0,14,67,1,Undisclosed,Undisclosed,New York City,Undisclosed,69,985,64,0.071066,2.9634517766
168094,20,54,1868.25,19,83,1,Male,Single,New York City,0,78,1031,50,0.052376,1.8120756547
168097,7,51,1849.75,19,73,1,Male,Divorced/Seperated,Boston,0,69,955,49,0.053403,1.9369109948
168098,11,61,2350.5,19,83,1,Undisclosed,Divorced/Seperated,Seattle,1,60,1124,60,0.05427,2.0911921708
168099,26,62,2384.0,20,96,1,Female,Single,Denver,0,32,1237,60,0.050121,1.9272433306
168103,13,52,2129.75,21,128,1,Undisclosed,Single,Denver,0,27,1080,51,0.048148,1.9719907407
168114,6,74,3005.25,17,157,1,Male,Married,Denver,0,56,1250,71,0.0592,2.4042
168116,8,51,2047.5,21,130,1,Male,Divorced/Seperated,New York City,2,63,1029,46,0.049563,1.9897959184
168117,1,47,1734.5,21,106,1,Male,Married,New York City,2,54,987,45,0.047619,1.7573454914
168122,4,58,2286.25,17,65,1,Undisclosed,Married,New York City,4,67,983,53,0.059003,2.3257884028
168123,11,55,2065.5,19,111,1,Male,Married,Boston,1,77,1025,51,0.053659,2.0151219512
168126,6,62,2345.5,17,104,1,Female,Married,New York City,3,17,1026,62,0.060429,2.2860623782
168133,11,42,1699.0,24,129,1,Female,Single,Boston,1,43,1012,41,0.041502,1.6788537549
168134,79,33,1162.0,32,120,2,Female,Married,San Mateo,1,23,1077,32,0.030641,1.0789229341
168139,5,58,2534.5,20,135,1,Male,Single,Denver,0,75,1115,55,0.052018,2.2730941704
168141,38,49,1697.0,18,102,1,Female,Divorced/Seperated,Boston,1,76,900,46,0.054444,1.8855555556
168142,13,61,2669.0,18,155,1,Male,Single,Seattle,2,29,1113,53,0.054807,2.3980233603
168154,16,53,2479.0,19,106,1,Female,Married,New York City,2,64,1002,47,0.052894,2.4740518962
168155,11,51,2076.5,20,102,1,Female,Married,Boston,0,81,1014,48,0.050296,2.0478303748
168161,13,58,2025.5,19,94,1,Female,Undisclosed,Seattle,Undisclosed,80,1112,54,0.052158,1.8214928058
168167,23,62,2395.25,19,97,1,Female,Married,Denver,0,55,1148,60,0.054007,2.0864547038
168172,26,64,2177.75,17,98,1,Female,Married,Seattle,2,37,1079,59,0.059314,2.0183039852
168175,9,53,2352.25,21,118,1,Female,Divorced/Seperated,Seattle,4,49,1077,51,0.049211,2.1840761374
168178,32,51,2049.5,23,117,1,Female,Single,Denver,0,80,1157,48,0.04408,1.7713915298
168181,14,29,1232.75,34,139,1,Male,Undisclosed,San Mateo,Undisclosed,27,975,25,0.029744,1.2643589744
168183,3,62,2363.0,17,76,1,Male,Married,New York City,4,70,1026,59,0.060429,2.3031189084
168197,21,71,2897.25,16,97,1,Male,Single,Seattle,0,33,1114,68,0.063734,2.6007630162
168203,12,53,1871.5,24,152,1,Male,Single,Denver,0,63,1272,51,0.041667,1.4713050314
168207,9,62,2562.0,20,83,1,Male,Married,Denver,0,78,1249,59,0.04964,2.0512409928
168213,42,49,1664.0,20,86,1,Female,Married,Boston,2,54,1014,47,0.048323,1.641025641
168218,9,47,2032.25,19,71,1,Female,Married,New York City,1,17,870,45,0.054023,2.3359195402
168227,46,48,2050.0,21,138,1,Female,Married,New York City,3,26,998,45,0.048096,2.0541082164
168228,4,59,2256.75,17,104,1,Female,Married,New York City,4,37,989,53,0.059656,2.2818503539
168234,30,45,1725.5,22,85,1,Undisclosed,Married,New York City,1,69,1004,44,0.044821,1.718625498
168236,9,69,2666.25,14,97,1,Male,Married,Boston,4,73,945,65,0.073016,2.8214285714
168237,13,58,2020.25,17,97,1,Male,Undisclosed,Boston,Undisclosed,45,1004,53,0.057769,2.0122011952
168238,17,59,1833.75,18,78,1,Undisclosed,Married,Seattle,2,74,1069,54,0.055192,1.7153882133
168239,18,54,2050.5,18,75,1,Undisclosed,Divorced/Seperated,Boston,2,44,938,52,0.057569,2.1860341151
168243,22,55,2124.75,18,89,1,Female,Single,Boston,0,33,1013,53,0.054294,2.0974827246
168246,12,35,960.5,37,405,1,Female,Single,San Mateo,0,61,1279,35,0.027365,0.750977326
168247,21,67,2419.25,17,56,1,Female,Single,Denver,0,79,1124,60,0.059609,2.1523576512
168252,4,63,2383.0,16,79,1,Male,Single,Seattle,0,63,1002,60,0.062874,2.378243513
168253,13,65,2688.75,19,67,1,Female,Single,Denver,0,22,1206,63,0.053897,2.2294776119
168254,14,54,2088.75,19,123,1,Male,Married,Boston,2,82,1010,51,0.053465,2.0680693069
168257,8,72,2665.25,16,131,1,Female,Divorced/Seperated,Denver,2,57,1171,67,0.061486,2.2760461144
168258,80,55,2430.5,21,98,1,Male,Single,Denver,0,66,1165,53,0.04721,2.0862660944
168263,23,42,1197.0,31,266,2,Male,Single,San Mateo,0,56,1289,40,0.032583,0.9286268425
168266,13,63,2594.0,17,86,1,Male,Married,Seattle,2,70,1070,59,0.058879,2.4242990654
168268,48,52,1802.75,19,54,1,Female,Single,Boston,0,50,994,48,0.052314,1.8136317907
168271,41,51,2034.0,19,121,1,Female,Single,New York City,0,67,979,45,0.052094,2.0776302349
168272,11,43,1671.75,23,136,1,Female,Married,Boston,4,62,964,42,0.044606,1.7341804979
168280,36,58,1982.5,19,62,1,Male,Married,Seattle,1,71,1116,55,0.051971,1.7764336918
168284,28,63,2372.0,18,101,1,Male,Married,Seattle,4,65,1106,60,0.056962,2.1446654611
168286,40,45,1703.0,21,147,1,Undisclosed,Undisclosed,Boston,Undisclosed,44,944,43,0.047669,1.8040254237
168288,16,43,1580.5,23,197,1,Male,Married,Boston,4,42,988,40,0.043522,1.5996963563
168289,17,75,2780.0,15,63,1,Female,Single,Denver,1,37,1114,67,0.067325,2.4955116697
168304,33,55,1809.0,18,81,1,Female,Married,New York City,1,68,987,51,0.055724,1.8328267477
168310,30,31,1110.75,39,371,1,Undisclosed,Single,San Mateo,0,26,1204,31,0.025748,0.9225498339
168320,61,36,1068.5,25,130,1,Female,Undisclosed,San Mateo,Undisclosed,54,923,33,0.039003,1.1576381365
168329,11,47,1582.5,21,117,3,Male,Single,New York City,0,32,961,45,0.048907,1.6467221644
168330,28,33,1068.25,41,211,1,Male,Divorced/Seperated,San Mateo,2,53,1315,33,0.025095,0.8123574144
168331,65,50,2004.5,18,75,1,Female,Single,Boston,0,78,946,47,0.052854,2.1189217759
168339,37,61,2484.5,18,65,1,Male,Married,Denver,3,33,1107,58,0.055104,2.2443541102
168341,9,50,1844.0,20,119,1,Male,Married,New York City,4,72,965,47,0.051813,1.910880829
168343,41,39,1287.0,33,389,2,Female,Single,San Mateo,0,56,1307,36,0.029839,0.9846977812
168345,7,68,2897.5,18,74,1,Female,Undisclosed,Denver,Undisclosed,55,1217,61,0.055875,2.3808545604
168347,29,58,2339.25,22,164,1,Male,Single,Denver,2,33,1303,56,0.044513,1.7952801228
168351,10,56,2087.75,18,81,1,Undisclosed,Married,Boston,4,71,1023,55,0.054741,2.0408113392
168352,32,48,1738.75,22,146,1,Male,Married,Denver,4,56,1066,44,0.045028,1.631097561
168353,25,54,1976.0,19,102,1,Female,Married,Boston,2,33,992,53,0.054435,1.9919354839
168354,3,41,1453.25,30,276,1,Male,Married,San Mateo,1,82,1202,38,0.03411,1.2090266223
168360,59,33,1074.5,41,203,1,Undisclosed,Single,San Mateo,0,72,1344,32,0.024554,0.7994791667
168361,19,65,2441.25,16,62,1,Male,Married,Seattle,1,81,1036,60,0.062741,2.3564189189
168370,11,57,2242.5,18,71,1,Female,Married,Boston,1,76,1016,51,0.056102,2.2071850394
168372,54,49,2024.5,21,83,1,Male,Single,Seattle,0,44,1054,46,0.04649,1.9207779886
168373,9,45,2040.25,25,145,1,Female,Single,San Mateo,0,51,1123,42,0.040071,1.8167853963
168374,15,62,2187.5,16,52,1,Male,Married,New York City,2,60,976,57,0.063525,2.2412909836
168377,22,62,2075.0,15,79,1,Male,Married,Boston,2,17,908,58,0.068282,2.2852422907
168378,87,33,1181.5,38,259,1,Male,Single,San Mateo,0,32,1286,33,0.025661,0.9187402799
168380,14,62,2336.75,17,71,1,Male,Undisclosed,Seattle,Undisclosed,75,1031,59,0.060136,2.2664888458
168384,68,46,1638.75,21,106,1,Male,Divorced/Seperated,Boston,2,36,930,43,0.049462,1.7620967742
168386,12,56,2073.75,21,125,1,Female,Married,Denver,2,24,1147,54,0.048823,1.8079773322
168388,13,59,2551.75,22,178,1,Male,Divorced/Seperated,Denver,2,78,1296,55,0.045525,1.9689429012
168390,21,53,2031.0,22,104,1,Male,Single,Denver,0,63,1142,51,0.04641,1.7784588441
168393,13,62,2047.0,17,67,1,Male,Married,Seattle,1,34,1022,59,0.060665,2.0029354207
168395,19,63,2443.5,19,110,1,Female,Single,Denver,0,30,1211,58,0.052023,2.0177539224
168397,29,57,2640.75,21,96,1,Female,Married,Denver,2,25,1225,53,0.046531,2.1557142857
168399,10,61,2260.5,21,85,1,Undisclosed,Married,Denver,2,64,1294,54,0.047141,1.7469088099
168401,43,28,906.5,43,192,1,Undisclosed,Married,San Mateo,3,74,1175,27,0.02383,0.7714893617
168403,73,48,1925.75,20,76,1,Female,Single,New York City,0,59,1002,48,0.047904,1.9219061876
168404,12,48,1719.0,20,91,1,Male,Single,Boston,0,69,946,47,0.05074,1.8171247357
168405,28,55,2478.25,19,77,1,Male,Married,Boston,1,64,1005,52,0.054726,2.465920398
168407,8,53,2264.0,20,57,1,Female,Single,Boston,0,61,1015,49,0.052217,2.2305418719
168416,22,45,1781.0,23,245,1,Male,Married,New York City,2,48,1014,42,0.044379,1.7564102564
168422,12,56,2165.75,18,76,1,Female,Single,Boston,0,48,1017,50,0.055064,2.1295476893
168423,40,57,2105.5,19,147,1,Female,Single,Seattle,0,64,1093,53,0.05215,1.9263494968
168426,14,50,2030.5,20,114,1,Male,Single,New York City,2,22,980,47,0.05102,2.0719387755
168427,21,67,2668.5,15,79,1,Female,Single,Seattle,0,81,1009,65,0.066402,2.6446977205
168433,10,61,2812.25,21,147,1,Female,Undisclosed,Denver,Undisclosed,38,1254,56,0.048644,2.2426236045
168435,4,46,1925.5,23,73,1,Male,Married,New York City,2,23,1017,45,0.045231,1.8933136676
168447,10,38,1518.5,37,153,3,Female,Married,San Mateo,2,34,1388,36,0.027378,1.0940201729
168448,11,37,1399.5,27,84,1,Undisclosed,Married,Seattle,4,49,977,36,0.037871,1.4324462641
168453,15,41,1838.5,27,172,1,Female,Married,San Mateo,1,70,1074,40,0.038175,1.7118249534
168454,60,51,1847.5,19,85,1,Female,Single,New York City,0,25,988,48,0.051619,1.8699392713
168455,39,51,1779.25,18,84,1,Female,Single,Boston,0,60,913,50,0.05586,1.9487951807
168459,11,44,1507.0,23,117,1,Female,Married,Boston,2,69,1003,44,0.043868,1.5024925224
168460,8,55,2051.75,19,181,1,Male,Single,New York City,0,16,1030,50,0.053398,1.9919902913
168463,18,64,2972.0,16,86,1,Male,Single,New York City,2,64,1000,59,0.064,2.972
168464,30,46,1806.5,22,94,1,Male,Married,New York City,4,27,994,45,0.046278,1.8174044266
168465,90,30,793.5,34,170,2,Male,Undisclosed,San Mateo,Undisclosed,63,974,29,0.030801,0.8146817248
168467,68,51,1649.5,19,122,1,Male,Single,Boston,2,60,989,48,0.051567,1.6678463094
168469,23,46,1908.0,28,124,1,Male,Undisclosed,Denver,Undisclosed,50,1264,44,0.036392,1.5094936709
168474,37,48,2025.0,19,80,1,Female,Single,Boston,2,72,917,45,0.052345,2.2082878953
168476,27,43,1815.5,23,153,1,Undisclosed,Married,San Mateo,2,73,996,39,0.043173,1.8227911647
168481,9,65,2536.5,16,89,1,Female,Married,New York City,4,55,1008,64,0.064484,2.5163690476
168482,17,49,2013.5,25,78,1,Female,Undisclosed,Denver,Undisclosed,79,1198,47,0.040902,1.6807178631
168488,47,30,906.75,34,113,1,Male,Married,Boston,2,19,1000,30,0.03,0.90675
168489,21,45,1604.5,21,84,1,Female,Single,Boston,1,38,956,44,0.047071,1.6783472803
168496,24,32,1269.75,30,220,1,Male,Married,San Mateo,3,55,931,31,0.034372,1.3638560687
168499,20,68,2240.75,19,185,1,Male,Single,Denver,0,77,1275,64,0.053333,1.7574509804
168503,26,64,2437.75,17,158,1,Male,Married,Seattle,2,35,1092,59,0.058608,2.2323717949
168504,35,59,2168.75,17,97,1,Female,Divorced/Seperated,New York City,3,52,1019,56,0.0579,2.1283120707
168510,10,69,2565.5,19,94,1,Female,Single,Denver,0,28,1288,64,0.053571,1.9918478261
168514,37,44,1621.0,20,75,2,Female,Undisclosed,New York City,Undisclosed,17,891,44,0.049383,1.8193041526
168517,5,69,2488.5,14,67,1,Male,Single,New York City,0,51,949,65,0.072708,2.6222339305
168518,4,57,2758.25,18,110,1,Female,Married,Boston,0,44,997,56,0.057172,2.7665496489
168519,44,43,1543.0,31,271,1,Male,Undisclosed,San Mateo,Undisclosed,58,1318,42,0.032625,1.1707132018
168521,36,55,2312.5,21,106,1,Undisclosed,Married,Denver,3,76,1166,52,0.04717,1.9832761578
168530,22,55,1872.5,17,80,1,Female,Single,Boston,0,28,949,53,0.057956,1.9731296101
168534,54,42,1584.25,31,240,1,Male,Single,San Mateo,0,29,1330,39,0.031579,1.1911654135
168538,11,51,1823.25,20,79,1,Female,Single,New York City,1,43,1004,50,0.050797,1.8159860558
168544,18,60,2540.0,16,70,1,Female,Married,New York City,1,82,950,57,0.063158,2.6736842105
168545,8,59,2188.25,22,226,1,Female,Single,Denver,0,29,1275,54,0.046275,1.7162745098
168548,6,54,2257.5,19,97,1,Male,Single,Boston,0,62,1026,54,0.052632,2.2002923977
168549,14,56,2091.0,22,215,1,Female,Married,Denver,1,79,1245,52,0.04498,1.6795180723
168552,11,54,1911.5,20,89,1,Female,Single,Seattle,0,78,1057,53,0.051088,1.8084200568
168553,30,49,1666.25,20,197,1,Male,Married,Boston,1,38,1002,47,0.048902,1.6629241517
168554,46,58,2189.75,18,158,1,Male,Married,Seattle,1,66,1060,57,0.054717,2.0658018868
168556,64,59,2190.5,21,131,1,Male,Single,Denver,0,36,1270,55,0.046457,1.7248031496
168558,53,62,2502.75,17,73,1,Female,Single,Seattle,0,24,1109,60,0.055906,2.2567628494
168561,8,43,1846.75,30,136,2,Male,Single,San Mateo,2,25,1268,40,0.033912,1.4564274448
168562,13,59,1922.5,19,77,1,Female,Undisclosed,Seattle,Undisclosed,33,1090,55,0.054128,1.7637614679
168564,11,54,2307.25,18,135,1,Male,Single,Boston,0,77,948,52,0.056962,2.4338080169
168565,7,55,2229.5,21,132,1,Undisclosed,Married,Seattle,4,68,1121,54,0.049063,1.9888492417
168571,4,45,1774.75,22,159,1,Male,Divorced/Seperated,New York City,0,64,978,41,0.046012,1.8146728016
168572,31,62,2348.5,14,57,1,Male,Single,Seattle,0,30,850,57,0.072941,2.7629411765
168577,37,45,2298.25,18,166,1,Female,Single,San Mateo,0,77,800,42,0.05625,2.8728125
168578,27,44,2123.0,28,148,1,Female,Married,Denver,0,81,1207,42,0.036454,1.7589063795
168581,23,52,2022.5,19,84,1,Female,Married,New York City,0,71,1003,49,0.051844,2.0164506481
168583,11,62,2503.25,19,89,1,Female,Divorced/Seperated,Denver,5+,62,1163,58,0.05331,2.1524075666
168588,11,61,2590.5,19,100,1,Male,Single,Seattle,0,20,1115,54,0.054709,2.3233183857
168593,13,74,2970.25,15,71,1,Male,Married,Seattle,4,23,1103,71,0.06709,2.6928830462
168597,24,54,2335.25,17,83,1,Female,Single,New York City,0,72,903,47,0.059801,2.5861018826
168614,56,64,2740.5,16,127,1,Male,Married,Seattle,2,18,1076,59,0.05948,2.5469330855
168618,4,59,1713.0,18,104,1,Male,Married,Boston,1,52,1018,55,0.057957,1.6827111984
168620,14,65,2496.5,18,165,1,Female,Married,Denver,2,73,1158,60,0.056131,2.1558721934
168622,6,59,2200.5,19,111,1,Female,Single,Seattle,0,47,1123,54,0.052538,1.9594835263
168627,6,56,2075.0,17,130,1,Female,Single,Boston,0,30,958,53,0.058455,2.1659707724
168629,35,43,1483.5,24,89,2,Male,Divorced/Seperated,Boston,3,24,1010,41,0.042574,1.4688118812
168638,19,66,2920.0,19,117,1,Undisclosed,Married,Denver,0,74,1247,64,0.052927,2.3416198877
168640,18,62,2224.25,18,143,1,Male,Married,Seattle,0,26,1084,59,0.057196,2.0518911439
168642,28,44,1646.5,29,186,1,Male,Divorced/Seperated,San Mateo,2,22,1252,42,0.035144,1.3150958466
168651,40,65,2305.5,14,64,1,Male,Single,Boston,0,60,912,58,0.071272,2.5279605263
168659,23,54,1812.0,18,95,1,Female,Single,Seattle,2,26,977,54,0.055271,1.8546571136
168665,39,50,2086.5,23,153,1,Female,Married,Denver,4,52,1159,49,0.043141,1.8002588438
168668,49,34,1272.75,36,227,1,Male,Undisclosed,San Mateo,Undisclosed,55,1186,31,0.028668,1.0731450253
168681,14,67,3159.75,19,122,1,Male,Single,Denver,0,28,1248,65,0.053686,2.5318509615
168682,14,54,2148.5,19,91,1,Undisclosed,Married,New York City,2,76,998,49,0.054108,2.1528056112
168688,19,66,2184.0,17,122,1,Female,Divorced/Seperated,Seattle,1,75,1102,63,0.059891,1.9818511797
168689,20,51,2005.5,20,133,1,Undisclosed,Married,Boston,2,79,1022,49,0.049902,1.9623287671
168696,31,57,1986.25,19,128,1,Male,Single,Seattle,0,40,1118,55,0.050984,1.7766100179
168702,30,52,1738.75,19,57,1,Female,Married,New York City,4,79,991,50,0.052472,1.7545408678
168706,16,46,1579.25,28,448,1,Male,Married,San Mateo,4,82,1274,44,0.036107,1.239599686
168708,40,43,1654.5,22,85,1,Female,Undisclosed,Boston,Undisclosed,42,921,39,0.046688,1.7964169381
168715,10,67,2239.0,17,118,1,Female,Married,Seattle,2,22,1118,62,0.059928,2.0026833631
168717,39,40,1651.5,25,106,1,Female,Single,Boston,0,19,1031,39,0.038797,1.601842871
168719,28,69,2899.75,15,81,1,Female,Divorced/Seperated,Boston,1,61,1029,61,0.067055,2.8180272109
168730,28,56,2302.5,17,113,1,Male,Single,Boston,0,40,962,55,0.058212,2.3934511435
168732,4,59,1960.0,19,78,1,Female,Married,Seattle,1,52,1102,58,0.053539,1.778584392
168734,31,64,2158.25,17,152,1,Female,Married,Seattle,2,79,1114,58,0.057451,1.9373877917
168740,5,61,2418.0,17,115,1,Undisclosed,Single,New York City,0,63,1011,57,0.060336,2.3916913947
168741,6,60,2075.5,16,65,1,Female,Single,Boston,0,59,968,52,0.061983,2.1441115702
168745,17,63,2442.75,16,86,1,Male,Single,Boston,0,69,1020,61,0.061765,2.3948529412
