CUSTOMER_ID,AVERAGE_SPENDING
98594,42.24
184399,33.94
194792,36.00
45682,37.30
158389,39.97
142079,32.80
24079,38.45
35851,38.12
31052,42.97
197324,36.28
97795,38.96
13790,43.38
72889,40.92
151239,38.16
28808,37.36
166093,37.04
23755,43.45
158088,38.22
55645,34.53
33419,38.25
156706,39.86
104023,42.70
121300,44.31
35417,35.67
112516,37.85
122310,41.37
191396,36.63
159514,34.78
26973,40.35
81575,35.17
122039,35.61
150093,41.37
140580,44.00
174484,40.64
181680,39.66
41441,34.40
150311,42.11
122001,34.81
171871,37.05
116048,44.03
190219,34.73
101314,35.23
198919,40.13
84580,43.06
45690,38.49
114054,42.60
119417,43.71
60370,30.58
82906,38.26
31786,44.45
145335,39.89
124481,39.67
137792,38.20
23563,41.06
148667,43.64
73798,41.91
77823,38.66
40772,39.32
84106,26.90
199634,42.30
123979,33.26
171178,27.15
63679,34.36
72482,29.80
51205,46.44
135679,35.32
152542,38.02
99677,38.86
55448,39.46
164285,32.10
116277,33.66
124215,30.58
160764,45.76
168207,41.08
143399,41.01
91872,39.96
150059,40.89
115730,33.51
139317,40.74
189492,36.36
22893,38.29
129520,34.40
11771,40.50
120918,48.02
127326,42.38
52838,34.72
91160,33.81
123920,44.78
34578,41.35
52025,36.27
166882,33.15
126109,29.78
151808,38.46
180608,44.79
78191,35.07
99217,36.55
41941,39.07
110656,38.00
57065,37.22
50327,37.34
186145,34.87
120094,41.64
120192,44.70
72488,37.76
178297,35.91
87414,33.06
135240,45.75
161906,41.80
187307,46.19
179191,35.95
190077,33.92
174876,41.11
89730,34.86
162300,40.37
113979,30.10
130916,33.42
163766,38.73
35187,33.88
107631,31.26
118640,42.76
171955,37.02
158263,43.31
164408,37.14
155327,44.05
121148,44.68
133605,43.08
191508,32.66
121658,42.94
152504,39.25
66321,38.23
122259,37.97
148555,38.61
64953,32.95
182457,37.88
140728,37.28
28831,30.23
146434,37.15
133431,42.28
144929,39.81
52813,38.87
133536,46.14
198197,37.96
58497,42.00
190338,38.05
141171,29.23
125134,38.52
164751,33.03
117599,36.35
154473,32.56
166319,42.47
37850,39.15
194954,42.78
199783,38.71
72000,34.19
87309,37.20
126963,46.56
66781,39.36
96761,35.62
20595,38.05
74176,36.82
125432,47.21
153211,34.78
81224,42.56
172476,36.53
129133,36.48
64125,38.87
150517,38.69
118518,41.04
93335,42.45
53803,43.68
148536,36.32
97648,35.17
107886,35.17
163684,34.21
160059,43.38
112462,35.79
61935,33.23
93323,41.77
102013,30.23
116743,38.94
145137,42.73
102814,34.16
152007,32.40
45017,41.15
77176,50.52
197228,37.61
124081,38.97
194538,36.77
168818,40.55
62743,32.58
42866,37.13
82178,42.69
110047,34.87
62304,28.09
153504,33.35
82247,36.93
194963,36.92
47203,37.56
69882,44.54
70085,40.63
66919,39.71
146776,36.35
55842,37.25
148585,34.93
199530,31.87
122993,36.25
124678,29.87
68788,39.07
183117,42.27
30242,48.03
130551,40.17
88461,36.63
128975,40.35
105146,35.17
95904,36.25
22700,36.72
166799,37.48
121236,39.99
179608,35.62
173132,37.97
12405,41.53
29044,30.99
164433,38.29
99967,33.48
149594,47.21
86901,45.84
29103,33.88
175541,37.95
55704,39.39
11340,36.70
136166,37.20
141656,41.03
136304,42.75
94564,33.83
159644,40.38
180546,29.66
88019,43.27
187610,42.01
56241,42.34
197533,44.08
133660,37.12
112374,37.22
6274,34.40
70938,33.06
11907,49.45
104412,34.57
93883,32.04
117316,34.20
147153,34.63
33043,35.98
185462,38.62
31562,45.19
114466,35.40
39686,42.64
133035,38.97
167364,39.19
172219,41.17
140801,37.08
29023,32.56
93260,31.13
122813,34.41
148779,39.42
197854,32.24
63639,34.66
22460,38.94
198000,40.05
126753,39.18
137927,40.09
152050,43.23
181207,39.48
42471,41.51
12350,38.89
81507,42.76
66848,34.86
136101,45.61
119892,37.65
197815,37.13
61592,38.07
54996,39.86
50821,37.39
94153,34.33
64178,37.32
184357,32.77
185912,37.47
102101,36.02
44540,40.28
189568,42.13
91426,30.52
114919,36.69
129893,37.23
155753,36.38
21721,42.84
61214,45.44
12872,42.94
183648,39.41
92121,41.24
187078,35.80
169165,41.91
88614,41.94
27183,39.78
78769,38.36
156073,36.11
80533,37.55
182808,29.64
36569,42.49
38198,34.09
116061,36.93
45396,43.42
118076,44.95
192011,39.90
139738,39.82
121487,35.71
134478,31.97
10943,31.27
129686,38.98
162447,40.81
10180,39.13
173138,40.86
154565,40.68
124369,42.56
143956,36.40
24482,38.82
187966,37.32
197893,39.26
71620,40.74
174476,32.66
149080,41.57
187870,46.44
25139,41.93
172893,35.79
189583,36.47
195218,36.74
70080,40.89
82455,42.51
140426,34.19
198581,36.67
96410,40.89
11335,40.33
92796,36.01
43915,40.94
139856,39.98
40673,38.80
85544,36.78
73629,33.77
131358,41.55
52652,38.70
59504,35.66
88663,43.01
16865,38.80
88110,45.43
81495,33.85
180524,43.53
131975,35.94
102424,36.39
37590,43.25
132184,40.29
154692,42.68
91389,40.67
163007,34.39
77815,41.00
37708,40.70
144295,35.45
123499,38.32
167087,31.38
52837,31.88
189508,37.60
95773,38.54
186898,48.44
172359,39.25
167158,35.06
43751,39.23
199950,43.07
182918,32.61
112612,39.56
161557,42.09
135532,32.58
32955,36.57
107267,40.73
95641,37.03
105109,42.65
55915,37.23
69456,31.16
183151,39.78
67961,33.20
166241,37.40
98061,45.19
54373,42.37
13344,35.59
49228,49.61
130130,36.83
93037,34.52
137579,46.95
191840,36.99
26597,40.31
117931,31.77
96805,44.03
196973,40.07
70401,36.90
156224,39.98
104400,45.66
132599,39.40
182315,40.55
186927,37.84
128615,44.48
124041,44.61
158510,36.42
149267,38.52
137520,34.26
124905,33.34
28180,42.25
81005,38.10
168423,37.92
166624,38.67
162916,42.40
59422,44.15
171049,38.55
64079,35.50
47910,38.65
85404,37.28
141965,33.22
190918,39.35
92605,36.88
11658,44.12
88403,33.39
74352,27.98
50579,33.74
172549,38.42
21696,37.46
116254,36.24
47847,42.96
141176,32.75
115255,43.07
64092,32.01
23704,36.49
81731,41.54
70612,33.09
183058,34.30
125642,38.52
156928,37.51
103480,35.77
181361,39.27
91120,40.81
185721,34.60
80934,35.76
148709,35.15
93194,45.73
123062,36.06
197039,39.94
47583,38.35
32600,46.91
119655,36.81
193355,34.90
102679,39.03
35657,39.75
162214,42.35
83100,34.77
62111,43.55
164783,41.01
21449,32.48
119178,42.83
32284,31.61
137063,45.56
51660,31.38
47878,47.19
112044,39.58
64297,37.99
189121,38.16
113999,46.75
175033,32.13
105984,38.69
89631,42.94
130606,36.63
33992,33.34
72338,31.05
82596,40.80
40951,42.61
86352,35.67
82384,34.49
47432,39.10
69141,40.22
64416,40.82
122244,35.52
106132,37.14
111072,47.58
109467,46.27
47710,37.06
194690,40.07
60621,40.68
50313,44.11
114524,44.96
158738,37.00
23764,33.48
22860,35.74
125310,27.88
51054,36.84
111721,40.72
69134,41.19
93251,36.26
188414,36.13
118635,34.60
104495,37.22
136429,41.50
169332,36.54
130860,38.74
142469,35.44
131331,53.45
185454,36.66
39723,33.30
131285,37.46
92720,33.82
140826,38.80
154063,37.38
61519,36.57
126071,41.58
45321,34.55
29434,39.30
199894,39.54
149785,41.94
145435,34.12
66469,34.29
133372,38.94
107176,39.31
108122,38.28
108562,35.95
154812,30.99
153198,39.73
11577,39.77
172570,34.19
165299,30.73
99447,47.63
151970,42.29
73283,48.39
68429,44.29
28090,41.27
150396,41.51
78072,33.77
16806,37.89
140645,34.19
14434,47.57
77611,42.82
38641,42.56
77514,37.45
135264,34.72
65839,41.31
128191,43.50
108299,33.92
166250,37.94
63821,40.62
23957,40.27
149297,39.13
189891,37.22
74379,44.32
153953,44.00
137284,37.43
174688,33.24
170566,37.60
172507,36.96
151168,32.72
60181,40.06
173992,38.24
183205,38.92
144044,41.75
128984,44.23
59202,44.25
192345,38.14
55145,39.81
97508,44.23
56594,30.29
83515,43.46
100715,34.15
87906,43.89
34076,34.42
114644,36.37
125333,37.21
165695,43.39
194910,40.42
73543,37.35
24673,33.13
24570,47.84
116526,47.19
32682,37.66
182108,29.42
189128,30.32
6270,35.54
168824,40.15
136661,34.89
179979,48.16
134311,46.47
46313,47.89
185155,37.34
78596,39.91
144886,44.93
97152,38.05
136621,40.36
88725,39.76
165290,50.31
92459,41.80
31841,33.33
100137,33.55
124080,38.20
55581,48.28
148433,35.87
24411,34.17
64217,38.49
139728,36.34
136129,34.53
98321,33.75
175971,33.36
121963,33.00
78130,38.31
156598,34.17
151624,48.81
157199,38.46
112509,36.87
194358,38.92
38474,39.56
119575,41.35
130009,43.78
40102,34.94
126409,35.76
136364,37.95
183950,39.00
98923,42.37
182590,33.21
168001,44.82
143774,43.30
147550,37.22
146237,36.07
26455,39.27
192906,40.43
109317,34.26
154233,42.07
1515,33.93
199857,35.93
109171,36.42
118051,38.72
142521,35.98
88057,40.66
127723,42.90
65317,38.01
185135,40.98
83557,34.00
82324,37.68
175014,37.45
189952,35.56
97275,44.98
146336,37.13
111874,30.51
12261,40.87
28367,46.00
166303,38.10
105609,36.31
86888,32.07
82032,37.59
31579,38.05
192985,33.94
74722,38.57
135976,37.92
181859,35.23
38836,42.84
116392,37.34
161519,53.58
111348,42.23
164787,34.32
195239,42.71
153590,38.38
189772,39.88
46178,33.03
61989,44.67
37058,39.85
25437,45.09
58839,42.81
95710,30.60
50111,41.63
19706,33.45
78744,36.32
69241,39.73
146107,39.46
87058,35.78
68733,42.35
104121,37.09
120432,33.39
110648,34.94
47285,31.76
164692,47.36
17255,37.62
63820,42.89
184147,37.69
157567,41.37
113006,41.16
186862,45.18
54599,39.88
160412,44.92
146146,35.21
137917,30.68
109234,37.09
166164,32.13
154604,44.49
73381,36.88
167052,32.85
193799,40.27
92294,41.57
160385,38.18
140529,37.16
117883,36.07
121393,38.23
187906,39.17
174987,40.29
152516,36.21
22160,34.94
19428,38.41
108418,43.28
25558,30.30
65609,43.86
166227,36.37
80183,39.79
93246,38.07
89367,48.58
153378,36.15
104108,41.31
143467,36.06
136854,36.95
119514,37.12
164368,36.31
99004,40.33
90929,39.05
138419,36.58
180660,41.82
47124,42.03
77954,34.41
59496,37.33
50608,42.15
119833,39.86
192280,38.93
129096,35.77
103863,37.66
47663,32.62
121230,37.67
129917,38.03
126852,39.14
18706,35.70
27439,35.67
176180,30.81
187450,39.13
37657,38.23
360,37.63
47258,42.37
102816,38.62
11361,34.23
83485,34.22
155068,35.61
28436,37.42
74758,45.10
30610,39.26
82060,36.97
199969,40.88
167256,39.59
170818,43.67
43070,39.23
176082,45.17
85112,39.65
130140,34.96
82563,35.95
169466,45.24
48295,34.48
81418,38.29
22903,36.74
59621,45.64
163199,39.35
73271,39.05
18335,36.76
125949,33.62
48753,39.21
66948,31.70
168554,37.44
51198,32.80
47411,35.47
98276,32.63
57930,37.42
62026,33.12
192416,37.84
62970,34.98
141812,42.16
196762,40.10
31717,33.98
24910,37.44
163161,34.81
177657,36.89
23199,43.18
183217,38.59
22190,46.09
100998,31.78
93776,41.49
64216,44.78
152525,40.74
157553,37.68
175352,32.41
135171,40.24
83625,32.36
88194,38.19
158929,41.20
67960,43.49
62642,37.01
143919,41.89
117215,40.64
159401,48.26
197947,36.71
116608,34.19
65661,42.85
64954,35.23
162003,44.35
125600,39.18
12201,38.88
163665,39.59
185781,39.67
50385,40.92
185890,41.03
139609,36.63
196239,39.35
165076,38.79
56627,35.12
58892,39.11
102675,41.04
121171,35.58
80607,38.94
52110,41.71
140397,40.52
195823,41.15
120103,38.13
122604,30.76
127198,40.14
153185,35.76
100022,37.35
124242,41.01
47895,40.24
45667,35.69
79281,48.64
136597,37.72
122555,43.79
71783,43.54
190201,39.75
73539,32.88
21141,36.23
104790,39.32
33895,40.30
90928,33.18
184293,28.82
174577,35.68
137746,46.99
58734,34.49
649,45.68
146283,34.77
196256,42.96
110931,38.40
124458,39.48
133728,36.21
181308,34.83
176477,41.18
116240,48.51
59293,39.67
173373,41.14
45576,32.92
103847,44.20
78063,46.45
68619,31.82
29797,45.63
188682,40.08
143849,42.96
88677,33.64
76590,37.81
108773,35.19
147361,37.12
126127,39.85
35728,43.79
61293,33.34
122273,28.94
115641,38.21
199109,43.76
101299,39.77
115775,40.42
127266,36.32
89414,37.89
196152,36.28
20163,42.07
117597,35.95
93666,38.86
134277,42.71
185305,42.80
103206,34.74
41871,40.09
191475,36.55
33462,42.54
31376,38.37
177193,42.97
194624,35.66
149954,32.55
162071,38.99
90705,35.90
95665,34.76
103166,38.94
157942,41.98
11418,41.17
27742,38.86
174851,34.22
55617,34.65
117480,42.11
74172,45.97
122386,36.34
170960,40.33
92745,41.25
50624,37.85
150727,51.01
106246,39.99
198339,36.58
147670,39.34
162626,43.46
116049,35.26
52746,38.74
66503,35.98
23505,36.04
186816,40.03
104373,36.42
128493,36.85
67689,41.36
31332,38.50
44948,40.10
72594,42.11
143117,38.64
190983,41.57
149964,39.74
82849,36.67
33287,40.44
146132,40.72
76642,38.18
171388,36.45
118843,39.40
95698,37.93
169009,41.97
72634,32.73
198933,38.01
36671,31.98
154840,42.35
156898,33.78
139911,40.65
108249,33.20
163203,37.70
120404,37.18
63855,42.64
147201,40.00
119990,42.41
99682,33.81
167523,32.11
87714,45.01
186505,41.51
176602,41.81
139325,37.48
37981,35.10
196968,45.16
96080,34.93
127870,35.79
142428,37.68
177393,38.84
111192,39.07
50020,39.69
107799,38.39
117843,34.70
188032,45.41
87268,37.29
58066,39.16
149836,41.05
156934,35.81
190988,45.98
96721,40.13
30192,36.42
131197,35.13
195985,42.42
24839,41.80
100283,43.51
183871,38.49
153865,35.83
146170,38.03
86860,41.19
101317,36.66
112012,41.14
19326,35.48
111895,44.38
145918,39.51
54799,43.21
152375,33.08
72478,38.70
196213,36.49
97569,43.48
88257,32.80
38911,29.61
32337,29.96
182885,41.01
156776,36.61
68512,34.72
190526,33.98
175128,36.14
47645,40.37
25083,38.59
162841,41.02
59873,36.14
70419,36.49
160571,40.07
80620,40.89
74320,41.16
101642,36.36
137640,42.37
197032,39.49
49684,35.54
116600,27.89
177069,36.38
106771,34.89
182183,35.99
163216,35.96
171779,39.63
79340,35.85
159584,40.26
122064,44.46
144985,39.10
94897,40.12
127885,35.73
188822,37.17
85159,37.98
124323,34.06
141857,43.34
186671,35.77
83832,36.89
53698,39.93
90924,42.38
79320,39.82
81655,37.67
134921,35.37
170927,36.50
60665,35.16
101417,38.72
123848,35.81
73399,31.96
123496,42.20
146759,34.87
170260,44.61
86175,36.88
164695,39.57
191645,38.94
52064,41.32
150816,36.40
94115,36.04
103050,38.31
14065,45.29
95583,36.12
176696,37.58
140661,42.19
102031,37.97
195066,30.92
195194,36.98
54208,31.85
77515,34.91
22203,40.39
94888,38.21
141484,37.48
88306,38.67
133076,39.97
90113,47.06
191904,33.08
124244,40.59
62146,40.74
34479,42.80
129788,34.88
82564,37.62
91460,34.60
151778,28.59
177186,41.30
78050,44.83
143222,44.14
129525,40.52
119436,44.25
15302,37.92
172640,39.86
188371,36.95
24552,38.03
145853,36.61
49941,31.34
39886,40.24
66528,36.52
112320,40.94
55021,34.35
55524,32.91
191099,38.67
179004,44.75
23902,35.48
115670,42.68
67538,35.67
97965,47.42
82344,43.08
96901,42.79
107350,40.17
24048,40.88
190705,42.25
100413,41.15
181515,41.65
11325,35.45
174809,38.61
149690,32.77
122382,38.85
86878,37.09
82929,37.28
127610,35.03
71079,33.52
143052,32.69
188070,42.47
146921,41.22
107054,37.10
76528,34.64
47662,40.98
160664,32.91
196980,41.38
62713,38.24
183139,42.67
57471,42.92
149321,32.32
28624,36.12
136314,42.14
101614,39.58
89745,46.16
24098,35.72
42990,38.53
35335,41.08
60826,35.86
143382,36.84
92168,33.87
105527,41.73
150626,39.34
41351,43.40
143519,34.01
150528,34.48
67321,32.48
100473,39.63
146403,44.96
79313,43.21
109437,38.01
63532,42.07
62512,37.82
63717,43.27
149817,33.93
138557,34.03
181435,34.12
108247,43.06
35291,44.93
120778,35.67
106159,46.75
50979,44.59
115398,41.04
53672,38.45
187086,45.77
175265,35.21
36421,41.71
157540,41.31
33415,30.95
40450,43.88
117904,39.81
138469,35.36
175515,48.46
162542,32.29
83049,37.39
31194,44.13
123462,41.26
137032,40.22
194857,36.21
184306,41.53
96659,35.90
109233,36.88
103826,30.66
133795,45.13
194270,38.23
193410,40.18
55934,39.61
46591,38.55
53674,39.42
89114,35.88
49293,40.74
152546,32.32
180346,33.19
65819,32.05
155725,40.45
144686,38.46
59311,39.34
114624,36.49
153772,38.34
57301,33.37
16919,36.22
112564,39.02
59713,39.22
102846,34.61
182204,40.65
55776,34.43
177631,40.89
139309,35.50
171492,42.27
75279,39.87
55637,37.20
182405,38.56
196785,42.06
125280,35.59
96578,40.15
48490,41.71
41191,33.38
91735,39.71
86212,28.39
33365,35.97
72400,37.58
187103,34.88
75318,34.40
124038,39.29
103117,37.47
152392,40.00
177249,39.52
126793,30.90
156591,41.31
188559,41.30
189175,38.70
115541,47.58
16405,35.88
178663,40.38
164669,31.39
156479,42.20
29531,39.07
101355,34.71
24581,35.84
93830,39.68
71532,36.16
142489,37.80
128952,37.45
40440,42.76
108339,42.44
31723,41.85
165096,44.10
194254,45.87
155181,38.97
47340,40.11
41102,41.69
94751,42.30
47352,43.18
65683,38.92
89080,37.61
148290,35.83
180850,45.16
109697,35.82
134883,31.93
188528,37.04
92331,36.99
188934,41.37
104003,38.56
111350,42.99
128296,51.18
95427,32.71
78123,41.67
83238,42.18
83844,49.83
182608,42.20
54505,36.29
149152,44.66
157873,40.42
155694,40.45
82401,36.11
44827,37.69
140749,34.94
86145,41.78
35332,34.99
168183,38.43
196227,33.89
32773,39.55
157273,39.52
170295,30.44
128165,45.62
145195,39.88
199166,38.93
43863,38.04
183122,36.71
114318,34.52
145789,37.03
152247,31.77
63416,32.76
151490,41.14
159896,40.93
74636,39.54
112175,37.28
165351,37.67
88214,34.15
195382,43.34
58741,38.81
148760,33.17
166702,35.06
40511,42.31
167287,32.54
159241,34.58
135286,36.67
68028,36.47
38988,29.45
183578,41.67
147470,35.50
126938,35.04
107719,40.17
102392,31.37
66147,43.80
114447,43.39
114822,42.58
177087,36.52
76292,39.82
36732,36.94
54552,39.59
81048,42.60
62138,40.42
150238,34.99
63158,40.98
90325,34.39
41712,40.52
49956,37.47
44401,43.62
110071,29.03
102645,38.64
171153,34.39
44971,44.63
54127,39.44
49889,37.15
141477,37.67
74008,53.50
177686,33.02
58746,37.63
153890,37.04
152186,43.26
167556,41.34
60779,34.18
100504,34.13
82607,41.97
178487,40.07
31215,32.77
77496,35.56
167947,36.68
90701,41.41
27152,41.84
34123,37.55
176648,41.50
97933,43.30
27718,30.38
160463,41.75
69568,40.55
171450,43.12
123222,39.12
187257,32.68
190725,32.00
50858,47.56
90111,41.10
177955,39.18
26909,34.09
73436,29.55
47139,40.67
163671,38.45
70820,41.00
188832,35.19
58473,31.86
4184,39.46
158121,38.60
159965,39.01
95775,36.11
156531,40.89
136317,36.98
75737,40.42
197465,33.36
73995,36.63
115134,28.77
24168,42.64
163388,41.58
167098,39.49
133890,34.37
167173,41.40
39140,31.55
130936,34.74
83634,43.42
106997,38.77
45262,34.34
15666,34.71
162533,43.23
144600,37.88
90032,40.35
108597,42.29
181516,41.91
194708,38.03
104286,42.44
139153,37.11
91300,41.95
104083,47.53
172088,28.53
69370,37.70
127926,37.76
132230,34.69
66684,36.89
61967,45.72
120611,36.25
175008,37.17
127810,42.11
107785,35.33
90318,40.39
9237,38.12
95812,33.02
177216,36.14
78866,41.16
103690,35.95
84231,35.49
155451,35.26
24756,48.41
136724,33.31
169432,40.88
148123,43.25
111853,38.92
98269,42.42
65279,31.11
78255,38.17
163870,36.28
178575,37.05
106098,38.55
183718,37.48
190767,36.41
166641,36.10
105136,40.67
24852,32.10
183851,43.53
102824,42.11
63004,37.98
139321,35.09
156886,44.89
110685,40.61
83155,39.01
135439,38.23
80092,39.02
59456,44.47
94128,36.44
128801,36.44
73933,36.91
83630,32.92
182823,37.63
167791,36.98
118252,41.37
23128,44.85
176504,35.16
185803,41.95
170481,35.67
62653,36.65
124603,39.45
81887,36.69
25592,38.58
145783,35.73
35641,38.24
41154,42.08
109277,37.63
47676,35.38
163741,40.69
67054,39.04
43299,40.05
155009,42.62
107281,40.86
145372,46.05
48845,35.73
86120,37.72
50548,35.20
172102,39.16
164671,35.43
139348,35.29
163732,44.79
110846,43.55
125261,45.82
84074,41.87
88478,38.31
33879,34.75
182733,31.75
40529,40.36
168395,38.66
174513,39.68
177756,37.91
139973,31.43
129620,41.04
98122,35.44
188055,40.58
24964,36.86
165000,33.70
71392,39.36
113013,35.54
43879,41.31
87990,50.28
64047,47.05
184888,39.03
24216,40.69
25646,36.71
81116,47.21
140323,37.16
69212,38.03
161470,40.30
174629,34.15
137414,38.67
78803,34.37
16098,38.76
92664,38.77
176323,35.02
45724,38.02
136057,37.45
154825,40.39
135419,36.41
115429,37.40
16042,31.84
39669,43.53
25637,36.31
122338,38.01
180244,46.85
169953,46.22
132530,35.87
94325,40.92
14515,41.47
152000,39.23
92705,43.29
176388,39.59
143723,40.06
102835,38.73
131920,39.14
69647,37.21
72418,32.09
107678,39.01
74829,34.07
147113,38.30
33818,33.54
35505,48.36
149612,41.91
36081,39.13
135696,34.95
44557,34.32
43698,35.90
179634,38.32
16968,34.16
191340,41.20
102363,37.37
103838,36.07
195441,38.89
58579,36.69
157065,38.42
175909,32.98
70929,44.84
115361,33.88
141152,34.93
155079,41.89
183857,45.01
24635,39.76
180333,31.43
81309,37.08
120578,37.99
186073,41.21
112229,43.02
78795,42.69
191495,39.18
18425,34.00
185938,38.80
170611,37.50
72868,42.09
69118,35.63
35660,42.71
149447,35.40
181125,46.33
167459,35.04
169337,42.58
137010,40.48
23136,34.14
8667,35.15
93049,36.73
124199,34.65
63871,40.79
44407,32.53
132095,47.09
172125,35.70
198868,36.32
179801,37.72
25362,38.52
25590,32.86
93387,38.27
169799,43.08
151392,31.90
92697,37.87
83970,34.26
129579,40.97
62609,34.69
110463,34.16
33503,37.93
32036,38.76
133543,31.46
191086,40.31
155798,41.87
54376,40.05
102954,43.18
98859,39.54
127573,36.03
84174,36.78
154163,39.03
117877,43.05
173321,36.37
161750,36.51
63752,39.99
66710,36.62
173123,36.84
167423,47.28
28863,37.23
6711,39.00
77531,33.30
150906,37.44
133280,38.99
100378,38.74
107212,28.68
55376,34.66
53060,33.64
189955,38.51
140150,37.98
70617,34.45
64756,38.87
174595,36.09
119339,43.00
175193,35.93
35974,36.64
144417,39.82
126131,47.25
140630,35.89
74405,42.76
127937,37.50
61321,35.85
30807,43.65
94472,43.50
63324,37.27
158426,43.30
48141,41.65
182056,34.95
132638,34.52
41410,37.49
167359,41.29
194410,40.49
176731,28.96
173634,34.53
20354,35.08
118320,37.82
96289,41.44
188299,38.87
77695,50.46
153090,45.36
185489,36.54
81920,37.00
83723,32.92
35763,37.27
79475,33.96
26595,39.65
135090,36.61
51167,38.87
165015,36.59
111223,38.95
137150,41.46
36594,32.73
180764,36.26
74536,34.26
159837,37.48
47695,35.25
44859,45.46
194866,38.22
134812,39.52
114683,42.14
94063,40.13
147377,30.75
63878,42.55
179836,42.48
108696,38.56
49789,42.83
132769,42.11
107447,41.17
26910,39.07
34711,32.89
72818,37.16
72187,36.25
83762,34.55
130094,35.79
80062,36.44
171094,41.77
91011,40.15
180156,41.10
34039,37.59
42904,34.70
174675,43.56
127869,32.15
50499,37.08
114029,41.12
57445,45.65
137469,43.11
142778,38.28
107779,39.84
139400,40.32
55114,37.89
18682,41.08
185917,44.42
168015,41.88
37243,38.19
28537,43.01
134685,37.28
39261,35.08
85802,32.21
118009,43.98
147266,36.85
144318,31.52
97178,41.13
8055,34.96
134653,35.60
40811,37.29
42484,37.94
189386,41.66
145317,37.82
195942,40.55
13128,31.71
178432,39.94
138449,41.03
53237,42.97
160343,43.30
54726,39.72
71896,39.12
95123,35.98
93035,37.97
71750,35.52
122451,36.76
153501,48.20
174384,34.58
149047,33.87
172457,39.05
57247,31.02
80965,39.45
97568,42.38
46321,39.16
37619,43.20
114780,39.34
161955,38.21
191349,39.08
31918,36.79
61070,34.65
8980,43.69
148894,47.60
152806,41.19
80914,39.70
181249,39.01
184959,35.98
138584,38.40
55381,33.56
118403,38.54
20646,35.75
40938,41.03
80275,44.15
62408,31.77
116975,45.32
91101,43.51
36548,31.57
69008,40.45
83652,38.09
78081,34.86
124186,36.40
52058,42.19
124859,34.17
164993,41.08
72616,35.05
70842,41.89
37860,44.39
95305,39.33
37925,34.94
151844,35.45
30403,38.05
176001,42.18
96849,32.68
149520,46.50
189489,37.43
189674,32.44
162969,37.08
189589,43.89
170848,40.02
87181,37.03
97220,43.32
108124,38.59
193101,37.91
82159,40.80
168597,43.14
106301,30.03
124456,37.93
180636,44.03
192032,30.41
114742,39.68
44228,36.09
73204,37.51
68348,32.05
134823,42.03
150239,37.53
43801,37.69
42616,38.25
77743,41.67
142407,38.00
155552,43.69
102490,33.39
108752,41.71
111091,33.62
70799,41.24
61606,32.61
178046,44.75
77738,34.07
138744,44.64
92228,40.10
28799,34.85
115864,37.08
104533,38.23
103854,42.40
140602,34.01
59922,40.92
29049,44.74
174352,43.01
83758,38.45
99863,47.47
147390,39.34
161421,38.42
190320,37.03
27738,41.57
164785,35.91
198253,36.92
151569,40.96
108761,36.83
102668,36.87
62056,41.00
69452,37.29
146541,51.41
67240,30.52
150048,45.23
32136,36.57
69571,38.25
147650,33.83
29727,44.23
88929,42.82
199315,38.08
17012,39.98
185077,38.89
95631,43.03
172225,36.88
37467,38.63
141345,46.77
42365,33.54
189912,31.11
176493,36.34
133869,36.32
53033,34.28
88130,31.96
106316,44.60
48932,38.64
135589,34.64
185311,36.95
69866,37.59
26806,40.95
125312,35.66
18239,41.29
140154,38.53
190076,33.76
100313,45.33
169957,35.40
11802,31.71
156462,40.25
82183,35.33
162093,39.57
134273,39.60
37343,38.44
138128,41.80
196224,57.83
132537,36.28
64277,41.43
153536,32.16
62160,39.54
156178,32.76
195040,43.53
38617,37.95
105402,34.61
174701,38.61
23016,37.79
39407,34.37
43417,40.64
146793,43.92
184419,42.79
96131,31.05
178441,43.09
65283,33.65
66762,32.08
186187,42.93
167841,45.41
150425,37.71
24520,35.42
29294,32.17
133091,32.07
194667,41.62
171799,41.81
15039,43.44
40989,32.05
30079,32.28
39542,37.17
20827,42.29
22255,42.40
68510,43.96
127180,38.79
140240,40.49
51399,39.50
91978,42.18
153443,42.34
63173,37.62
63358,39.08
182320,28.23
149469,45.72
120838,45.50
164514,42.43
46848,40.89
145722,29.44
165650,37.04
124368,49.49
168372,41.18
78266,38.40
72988,34.76
107848,37.48
43921,34.57
72422,40.80
197899,43.60
43638,43.07
81757,32.77
25044,35.70
189708,38.23
87002,38.80
95185,34.41
98464,33.07
126818,37.45
46589,39.31
71161,37.85
153521,39.97
169036,40.83
126319,37.89
80004,36.30
74154,35.00
105149,44.48
184573,42.02
148980,40.04
84917,36.46
120109,35.98
154673,38.25
153913,40.60
190302,37.24
69166,38.28
112591,36.37
147572,39.90
175318,41.36
117582,35.76
132784,36.63
3328,32.13
106247,32.53
16715,40.59
119637,38.66
146837,36.54
22386,41.59
101082,44.40
95516,36.51
134802,45.29
93605,40.04
115188,41.05
184220,42.39
70949,35.09
81250,36.10
167795,39.55
114005,37.48
186776,36.31
124987,38.13
166745,40.83
186482,41.13
181290,42.49
83649,44.32
198604,34.37
10305,38.52
65313,34.99
130444,31.22
79173,34.02
127190,44.39
189332,38.69
93277,40.92
5927,33.00
136366,38.34
149287,38.84
78630,35.49
7859,40.38
30572,37.32
186566,39.21
5776,33.44
150939,46.17
68453,29.46
